"EDUC_MINHS","EDUC_HSONLY","EDUC_MINBA","EDUC_SOMECOLL","EDUC_MIN9TH","EDUC_MINHS_WHITE","EDUC_MINBA_WHITE","EDUC_MINHS_BLACK","EDUC_MINBA_BLACK","EDUC_MINHS_LATINO","EDUC_MINBA_LATINO","EDUC_MINHS_WHITENH","EDUC_MINBA_WHITENH","RACE_HISP","RACE_WHITENH","RACE_BLACKNH","RACE_ASIANNH","RACE_OTHERNH","RACE_MULTIPLENH","BIRTH_FOREIGN","GEOID10"
0.8922050562,0.2608848315,0.4213483146,0.2099719101,0.952247191,0.90546875,0.42265625,1,0.34,0.8118811881,0.2732673267,0.9575892857,0.4955357143,0.2060755337,0.3002189381,0.0588396278,0.4003831418,0.0145046524,0.0199781062,0.3793103448,6001433000
0.8475757576,0.2448484848,0.3227272727,0.28,0.9112121212,0.8038852914,0.3172987974,0.9569230769,0.1846153846,0.6873706004,0.2080745342,0.9612903226,0.3849462366,0.3616499443,0.1117056856,0.0862876254,0.4133779264,0.0011148272,0.0258639911,0.4229654404,6001433102
0.8305967161,0.213856628,0.2350820985,0.3816579896,0.9463356027,0.8074745187,0.2514156285,0.958,0.244,0.6744730679,0.1194379391,0.9815242494,0.3394919169,0.4294635254,0.1370990633,0.1657678115,0.2463809253,0.0056769798,0.0156116946,0.3238717003,6001433103
0.7985948478,0.2833723653,0.3395784543,0.1756440281,0.9461358314,0.7237237237,0.3708708709,0.9857142857,0.3206349206,0.6796116505,0.2415048544,0.7524429967,0.3593919653,0.298603652,0.2849087003,0.2177765843,0.1211063373,0.0077873255,0.0698174006,0.3015574651,6001433104
0.8018424855,0.2723988439,0.1918352601,0.3376083815,0.8780708092,0.7990373045,0.1173285199,0.7560073937,0.1719038817,0.6869384934,0.0366275052,0.8702422145,0.1686851211,0.2865723939,0.1746965336,0.1211362783,0.3644099612,0.0078838694,0.0453009636,0.4152171193,6001433200
0.7939125999,0.296378167,0.2319333447,0.2656010883,0.8819928584,0.8710691824,0.1608265948,0.45,0,0.6472929936,0.0684713376,0.9175074184,0.1774480712,0.2345058626,0.266589357,0.0027058369,0.4499420178,0.0202293519,0.0260275738,0.4335781471,6001433300
0.8723941883,0.253737629,0.3733417562,0.2453148031,0.9111391872,0.9324635457,0.2279355334,1,0.3550724638,1,0.1232876712,0.9049676026,0.2764578834,0.0903269296,0.1648129424,0.0928547354,0.5630266262,0.0367374452,0.0522413212,0.3786653185,6001433400
0.8085451595,0.1965927528,0.3047593294,0.3071930773,0.8967009194,0.928,0.4050909091,0.4451612903,0,0.7763347763,0.2236652237,0.9279359431,0.4199288256,0.2267080745,0.2645962733,0.0422360248,0.4658385093,0.000621118,0,0.3782608696,6001433500
0.8197309417,0.2914798206,0.2883408072,0.2399103139,0.8930493274,0.9069343066,0.3114355231,0.8733509235,0.3403693931,0.7661538462,0.1569230769,0.9592976856,0.3679169992,0.1768953069,0.2312110272,0.0871348868,0.4084345258,0.0393829997,0.0569412537,0.4056448966,6001433600
0.7725158562,0.244397463,0.2274841438,0.3006342495,0.8579281184,0.7126258714,0.153369481,1,0.3112582781,0.6647254576,0.1181364393,0.8945945946,0.1540540541,0.5749357693,0.1304596061,0.0530973451,0.1869825864,0.0074222095,0.0471024836,0.4187838995,6001433700
0.7786040223,0.2835896569,0.2224100051,0.2726043603,0.9087375359,0.8238070267,0.2328264289,0.8976109215,0.3293515358,0.6785270997,0.1170872983,0.9112781955,0.384962406,0.4480987896,0.0937767453,0.077637853,0.3710722582,0.0035456657,0.0058686881,0.452255777,6001433800
0.7123745819,0.2414297659,0.1722408027,0.2987040134,0.8716555184,0.5,0.1053811659,0.9286846276,0.116481775,0.4892227302,0.0992815153,0.6684981685,0.2307692308,0.4062459336,0.1072218608,0.2231620039,0.1591411841,0.0502277163,0.0540013012,0.3626545218,6001433900
0.7415633112,0.2777617537,0.182867032,0.2809345255,0.8526103259,0.6763313609,0.1828402367,0.838641189,0.2526539278,0.6272670419,0.1363352095,0.8506493506,0.2402597403,0.4662542182,0.1366704162,0.1631046119,0.1880389951,0.0037495313,0.0421822272,0.3629546307,6001434000
0.93896442,0.1235175007,0.5264680359,0.2889788834,0.9516922187,0.9317751105,0.4693619709,0.9951298701,0.4918831169,0.846031746,0.3174603175,0.9791863765,0.550614948,0.2943932784,0.2753271934,0.1396025206,0.2333171756,0.0066246566,0.0507351753,0.2982711262,6001435102
0.9325502084,0.1062902615,0.6172792725,0.2089806745,0.9514967791,0.9320737742,0.5209176788,0.9887892377,0.5560538117,0.8507936508,0.3031746032,0.9664113141,0.6116676488,0.1080862534,0.2935309973,0.0745283019,0.44393531,0.0021563342,0.0777628032,0.3412398922,6001435103
0.8403496664,0.2415458937,0.2767425811,0.3220611916,0.9581320451,0.8429438543,0.2723823976,1,0.1255411255,0.6971153846,0.1504120879,0.8349381018,0.386519945,0.3856465588,0.1433709335,0.1100212522,0.262710479,0.0380905673,0.0601602093,0.448749387,6001435104
0.8968120805,0.1798098434,0.3484340045,0.3685682327,0.9312080537,0.9549763033,0.2804107425,0.9411042945,0.3042944785,0.8294360385,0.1196698762,0.9637362637,0.3846153846,0.2738785147,0.2240824211,0.197681906,0.2363168062,0.0135222151,0.0545181369,0.327967375,6001435200
0.8905573202,0.2079122148,0.3260179036,0.3566272018,0.9272307248,0.8593103448,0.2937931034,0.9691011236,0.3202247191,0.696969697,0.1139393939,0.9512893983,0.3772683859,0.271154252,0.2502637687,0.2312724203,0.1576281916,0.0605612999,0.0291200675,0.2667229373,6001435300
0.9122541604,0.3177004539,0.2835098336,0.3110438729,0.965204236,0.871559633,0.2110091743,0.9949302915,0.3510773131,0.7864864865,0.0864864865,0.9231722429,0.2503097893,0.2375495813,0.2183781401,0.2703834288,0.1952401939,0.0116791538,0.066769502,0.2974878801,6001435400
0.7975721785,0.2614829396,0.2217847769,0.3143044619,0.8864829396,0.886716116,0.254888739,0.8719211823,0.0985221675,0.6619318182,0.1439393939,0.9227799228,0.2693050193,0.4142606076,0.2909866934,0.1144865679,0.1122269646,0.0386643234,0.0293748431,0.3447150389,6001435500
0.7293564502,0.2876873347,0.1857184837,0.2559506318,0.8539523949,0.6448598131,0.1560028756,0.9646464646,0.1868686869,0.5779761905,0.0898809524,0.8667820069,0.2439446367,0.5725891911,0.1110914871,0.1269869304,0.1292829389,0.0363829036,0.0236665489,0.3505828329,6001435601
0.7942735949,0.348621421,0.1802757158,0.2653764581,0.9162248144,0.7780847145,0.1712707182,0.7838709677,0.2677419355,0.6913445836,0.0489929232,0.9248251748,0.2543706294,0.5688611773,0.2387676508,0.0663854759,0.1041628461,0.0089858793,0.0128369705,0.296534018,6001435602
0.7080762007,0.2471156426,0.1945264288,0.2664341293,0.8564529112,0.7364718615,0.1493506494,0.9197080292,0.3771289538,0.5724043716,0.087431694,0.8582600196,0.1818181818,0.4746702351,0.213343529,0.1135538138,0.1397438348,0.0344102466,0.0242783407,0.3794685529,6001435700
0.829153605,0.2486938349,0.2682863114,0.3121734587,0.9370428422,0.8989653074,0.2020693853,0.9142857143,0,0.8031609195,0.2068965517,0.8886861314,0.223540146,0.4311744543,0.226050875,0.0122677251,0.2790907451,0.0034277467,0.0479884539,0.3113837272,6001435800
0.8516971279,0.2892950392,0.2838120104,0.2785900783,0.9190600522,0.9305058763,0.2263668881,1,0.4055944056,0.7928870293,0.1213389121,0.951183432,0.2655325444,0.3295475703,0.2861664495,0.0344442376,0.3099981381,0.0160119158,0.0238316887,0.3163284305,6001435900
0.878483835,0.3054626533,0.2686733556,0.3043478261,0.9478818283,0.8680057389,0.2362505978,0.5797101449,0.3623188406,0.8153495441,0.126899696,0.9239904988,0.2961203484,0.4242543946,0.2974521035,0.0084929883,0.2443215485,0.0094805451,0.0159984199,0.2737507407,6001436000
0.7995249406,0.2952494062,0.2432304038,0.2610451306,0.8902612827,0.745187901,0.2076076994,1,0.4122137405,0.6415335463,0.1220447284,0.8758049678,0.2704691812,0.4152584909,0.2054542413,0.035134683,0.2430985444,0.0614020412,0.0396519993,0.3550276058,6001436100
0.7359909741,0.3501316284,0.1132004513,0.2726588943,0.8713802181,0.6478873239,0.0906690141,0.8436213992,0.0925925926,0.6146723647,0.0327635328,0.8694638695,0.1515151515,0.5754805438,0.1061884669,0.164556962,0.1120487576,0.0089076418,0.0328176278,0.3321612752,6001436200
0.7649747793,0.2191046658,0.3360655738,0.2098045397,0.8537200504,0.7870739265,0.2177954847,0.7955882353,0.2867647059,0.6037352822,0.1051563134,0.972027972,0.3556443556,0.4816814909,0.1313002965,0.097098687,0.2660948751,0.0060355781,0.0177890724,0.3836298179,6001436300
0.9033117625,0.2086029692,0.4206318995,0.2740768938,0.9693566806,0.8983253589,0.370414673,1,0.4924242424,0.7589285714,0.3,0.956219968,0.385477843,0.206050467,0.3485292067,0.1442910916,0.2222222222,0.0151958734,0.063711139,0.2099539941,6001436401
0.9370437956,0.1172445255,0.5072992701,0.3125,0.9511861314,0.9236641221,0.4992366412,0.9959183673,0.5020408163,0.8842592593,0.5046296296,0.9511241447,0.4965786901,0.1886094675,0.4204881657,0.1087278107,0.2089497041,0.0062869822,0.0669378698,0.2699704142,6001436402
0.8381231672,0.295601173,0.3190615836,0.2234604106,0.9167155425,0.8102600141,0.3021784961,0.9617834395,0.4777070064,0.698459281,0.1628760088,0.9359534207,0.4104803493,0.4455813953,0.1486511628,0.0958139535,0.2139534884,0.0379534884,0.0580465116,0.4,6001436500
0.8299232737,0.3678601876,0.1745524297,0.2875106564,0.9149616368,0.8173326414,0.1598339388,0.8853333333,0.1066666667,0.7130745203,0.1320838911,0.9511873351,0.2058047493,0.5547708273,0.1278466417,0.0673104641,0.1513404439,0.0020178726,0.0967137504,0.4038627847,6001436601
0.7668621701,0.3906158358,0.1521994135,0.2240469208,0.8568914956,0.5298969072,0.1432989691,0.9472049689,0.0388198758,0.6132785763,0.099247091,0.8852459016,0.2983606557,0.4846469783,0.1044396636,0.1372970859,0.2084881674,0.0336397418,0.031488363,0.4793663211,6001436602
0.8679750223,0.3068688671,0.2528991971,0.3082069581,0.9139161463,0.8037209302,0.2344186047,0.9344262295,0.2131147541,0.8171828172,0.1488511489,0.9060542797,0.2630480167,0.484532925,0.2012251149,0.0594180704,0.2131699847,0.004287902,0.0373660031,0.3264931087,6001436700
0.8656565657,0.2855218855,0.3057239057,0.2744107744,0.9572390572,0.8908872902,0.2925659472,0.9427710843,0.2771084337,0.781152648,0.1721183801,0.9086859688,0.2694877506,0.4593792789,0.1204929256,0.1346417161,0.2190780466,0.0403925148,0.026015518,0.3619351894,6001436800
0.7543163789,0.2431171255,0.2344843677,0.2767148857,0.8476434904,0.7006937562,0.1080277502,0.9716088328,0.1072555205,0.5832575068,0.075978162,0.9203125,0.228125,0.5589325426,0.1220163084,0.0723498888,0.1891771683,0.028762046,0.028762046,0.347516679,6001436900
0.858203415,0.28359317,0.285077951,0.289532294,0.9220489978,0.8334849864,0.2156505914,0.9722222222,0.3125,0.780395853,0.1253534402,0.8666666667,0.2754385965,0.4403091898,0.1803607214,0.0566847982,0.2359003722,0.0463784712,0.0403664472,0.4028056112,6001437000
0.8712121212,0.222107438,0.3648415978,0.2842630854,0.9299242424,0.899503037,0.2683600221,0.9289215686,0.3406862745,0.6528117359,0.0603096985,0.9662363456,0.4240317776,0.2347781874,0.1506292106,0.0735985763,0.4300241515,0.0634295157,0.0475403585,0.4448964027,6001437101
0.8054461942,0.3228346457,0.1837270341,0.2988845144,0.9143700787,0.8633540373,0.201863354,0.8764478764,0.2471042471,0.7928571429,0.1657142857,0.9554565702,0.2026726058,0.2939615129,0.1172307012,0.0789648308,0.4173855342,0.0050873701,0.0873700509,0.4308781243,6001437102
0.8773905273,0.2105451296,0.3349419124,0.3319034853,0.9358355675,0.8241996744,0.2919153554,1,0.1894150418,0.7064093728,0.1474844935,0.964253798,0.3315460232,0.279743624,0.1809320336,0.0552810789,0.3896381359,0.0389905194,0.0554146081,0.4001869408,6001437200
0.7925200356,0.3161175423,0.2511130899,0.2252894034,0.8980409617,0.7902973396,0.2472613459,0.8070175439,0.1894736842,0.7115869018,0.1272040302,0.8830409357,0.2865497076,0.3811412878,0.1382361916,0.1229783338,0.2834909979,0.0189197437,0.0552334452,0.4473603906,6001437300
0.7903563941,0.3241090147,0.1828092243,0.2834381551,0.9044025157,0.7824222937,0.1886387996,1,0.376,0.7275862069,0.0956896552,0.9027027027,0.2189189189,0.5443328551,0.1397417504,0.0393113343,0.2450502152,0.0241032999,0.0074605452,0.3664275466,6001437400
0.7140144322,0.3665020889,0.1162172427,0.2312951006,0.8796050133,0.650678733,0.1529411765,1,0.0404040404,0.5919312169,0.0218253968,0.8413001912,0.3078393881,0.6605605827,0.1368351357,0.0286912381,0.1637607592,0.0019863165,0.0081659678,0.3802692562,6001437500
0.8242307692,0.3142307692,0.1873076923,0.3226923077,0.9065384615,0.7908101572,0.1318016929,0.8666666667,0.1407407407,0.7270788913,0.0906183369,0.8865740741,0.1458333333,0.42760181,0.1312217195,0.060520362,0.3198529412,0.0268665158,0.0339366516,0.4417420814,6001437600
0.7059090909,0.3440909091,0.1077272727,0.2540909091,0.9095454545,0.6982857143,0.0777142857,0.9115044248,0.1327433628,0.5736040609,0.0439932318,0.9819494585,0.1227436823,0.5913066525,0.0927643785,0.1288099655,0.130400212,0.0347203817,0.0219984098,0.3673469388,6001437701
0.5229841748,0.3266767144,0.0523737754,0.143933685,0.7102486812,0.3689655172,0.0267241379,0.9349593496,0,0.4007936508,0.0391865079,1,0,0.7583236321,0.046798603,0.0654249127,0.0866123399,0.0174621653,0.0253783469,0.4759022119,6001437702
0.8645361991,0.3501131222,0.2188914027,0.2955316742,0.9309954751,0.8741071429,0.1803571429,0.7563451777,0.1065989848,0.7397868561,0.0586145648,0.9183673469,0.2100840336,0.3908345007,0.19451671,0.0290174104,0.3091855113,0.0382229338,0.0382229338,0.3668200921,6001437800
0.8165639973,0.4154688569,0.1745379877,0.2265571526,0.893908282,0.7627811861,0.1472392638,0.8737864078,0.0873786408,0.7509881423,0.0869565217,0.9545454545,0.2575757576,0.5937096079,0.1197759586,0.0525635502,0.1525204653,0.0517018526,0.0297285653,0.3722533391,6001437900
0.9182324287,0.347947112,0.3514265832,0.2188587335,0.9756437022,0.8773584906,0.1946826758,0.9669811321,0.5566037736,0.7821782178,0.0775577558,0.9067702553,0.2108768036,0.2697368421,0.2722672065,0.0799595142,0.328694332,0.0063259109,0.0430161943,0.2750506073,6001438000
0.8237861429,0.3447899618,0.2051282051,0.273867976,0.9308965266,0.8472142447,0.1441700172,1,0.1658291457,0.6647872886,0.1035366479,0.9157581764,0.1228939544,0.4077284218,0.1597447935,0.0721078608,0.2954135067,0.0252798844,0.0397255327,0.3428433851,6001438100
0.7652046784,0.3926900585,0.1944444444,0.1780701754,0.8994152047,0.6891284816,0.1446540881,0.9957264957,0.3974358974,0.6482067511,0.0975738397,0.8960244648,0.1773700306,0.6209175739,0.0783437014,0.0641524106,0.1617418351,0.0268273717,0.0480171073,0.3946345257,6001438201
0.8926104972,0.3352900552,0.2679558011,0.2893646409,0.924378453,0.8852459016,0.2472677596,1,0,0.8241106719,0.1324110672,0.9299820467,0.2962298025,0.2127057613,0.1576646091,0.054526749,0.5146604938,0.0311213992,0.0293209877,0.4781378601,6001438203
0.8484079372,0.2632671897,0.2808029534,0.3043377942,0.9455468389,0.8387888707,0.2078559738,1,0.3592814371,0.7272727273,0.0480769231,0.8487282463,0.281124498,0.3280232956,0.1291538198,0.0618362453,0.3854059609,0.0299760192,0.0656046591,0.4027064063,6001438204
0.8105578435,0.3028828154,0.1958068139,0.3118682142,0.9015350056,0.706231454,0.1231454006,0.9673469388,0.0612244898,0.5968586387,0.0903141361,0.9821428571,0.25,0.3246615344,0.0549508893,0.0878683302,0.4281921954,0.0836209185,0.0207061322,0.5118131139,6001438300
0.8937691522,0.3804902962,0.2185903984,0.2946884576,0.9085801839,0.8581979321,0.1329394387,0.8857142857,0.1142857143,0.7807692308,0.0769230769,0.9784172662,0.1199040767,0.3141095394,0.1730141458,0.0914036997,0.3750453391,0.0206746464,0.0257526297,0.4693507436,6001438400
0.9355755566,0.2771198484,0.3638086215,0.2946470867,0.9862624349,0.9326923077,0.3,1,0.0731707317,0.9781931464,0.2274143302,0.934375,0.2989583333,0.2068595927,0.3990710968,0.0292961772,0.339406931,0.0125044659,0.0128617363,0.3222579493,6001440100
0.7585034014,0.3757195186,0.1590790162,0.2237048666,0.9175824176,0.6224944321,0.1881959911,0.7862318841,0.0108695652,0.6988372093,0.0829457364,0.9694656489,0.6488549618,0.6968163265,0.0352653061,0.0669387755,0.1903673469,0.0014693878,0.0091428571,0.3420408163,6001440200
0.8847098847,0.292950293,0.3194103194,0.2723492723,0.9684369684,0.8952991453,0.4045584046,0.8854166667,0.0798611111,0.7201963534,0.1227208976,0.9456625357,0.4480457579,0.3034491838,0.2127435492,0.0550289626,0.3478146393,0.0381779884,0.0427856767,0.3849394418,6001440301
0.8418670438,0.1745403112,0.3553041018,0.3120226308,0.9222065064,0.9137466307,0.2722371968,1,0.1125541126,0.86,0.1685714286,0.9490196078,0.3450980392,0.1298907646,0.0611717974,0.0921549156,0.6446871897,0.0397219464,0.0323733863,0.4653426018,6001440304
0.9169329073,0.2201277955,0.4012779553,0.2955271565,0.9619808307,0.933418694,0.318822023,1,0.303030303,0.901826484,0.0707762557,0.9591836735,0.3500784929,0.1653937947,0.1883054893,0.023627685,0.5391408115,0.0410501193,0.0424821002,0.4584725537,6001440305
0.8921895861,0.335447263,0.2993991989,0.2573431242,0.9509345794,0.9002123142,0.2059447983,1,0.1904761905,0.7528089888,0.191011236,0.9454545455,0.212987013,0.0772790375,0.1242480333,0.0409532624,0.6899583526,0.0099490976,0.0576122166,0.5131883387,6001440306
0.9048538334,0.2887479316,0.3474903475,0.2686155543,0.9817981247,0.9244491081,0.2434417629,0.8872180451,0.2330827068,0.6294227188,0.1080074488,0.9318181818,0.2272727273,0.1887110362,0.1906065712,0.0471777591,0.5318028644,0.0080033698,0.0336983993,0.4100673968,6001440307
0.9076761304,0.2658254469,0.4239747634,0.2178759201,0.9585699264,0.8972762646,0.226459144,0.8719512195,0.3963414634,0.8112903226,0.1959677419,0.9704142012,0.2319526627,0.2680278723,0.1537838276,0.0322476098,0.4911683682,0.0019445795,0.0528277427,0.450332199,6001440308
0.8840125392,0.3672189879,0.3390058218,0.1777877295,0.9511867443,0.8551724138,0.2597701149,1,0.3777777778,0.7545219638,0.1343669251,0.9581881533,0.3344947735,0.2503052503,0.1153846154,0.0167887668,0.5302197802,0.0314407814,0.0558608059,0.4075091575,6001440331
0.9300947867,0.1117693523,0.5987361769,0.2195892575,0.9498420221,0.8922651934,0.4613259669,1,0.7636363636,0.7277227723,0.3267326733,0.9325396825,0.5476190476,0.0818830243,0.0881597718,0.0182596291,0.7512125535,0.0131241084,0.047360913,0.5326676177,6001440332
0.9215938303,0.2090831191,0.4562982005,0.2562125107,0.9575835476,0.9820512821,0.5025641026,1,0.3888888889,0.9027777778,0.3194444444,0.9942857143,0.5257142857,0.044600939,0.1582830315,0.0221327968,0.7136150235,0.0026827632,0.058685446,0.4748490946,6001440333
0.9569098184,0.2533087104,0.3407202216,0.3628808864,0.9919975377,0.934973638,0.1810193322,0.8220858896,0.2576687117,0.8776470588,0.0705882353,0.9588235294,0.2019607843,0.1397825102,0.1449932034,0.0956048935,0.5675124604,0.0077027639,0.0444041686,0.4988672406,6001440334
0.9472995702,0.1175481218,0.6241823958,0.2055690525,0.9637450944,0.98,0.435,1,0.5884773663,1,0.1935483871,0.9795081967,0.4211065574,0.017586158,0.1903276131,0.0344631967,0.6390582896,0.0184371011,0.1001276415,0.5929655368,6001440335
0.9199421965,0.2693641618,0.3592485549,0.2913294798,0.9734104046,0.9223057644,0.3245614035,0.9902597403,0.3636363636,0.6974358974,0.1008547009,0.9608127721,0.3439767779,0.183908046,0.1809781384,0.0872210953,0.5061978815,0.0078882128,0.0338066261,0.4403876493,6001440336
0.946029952,0.1924272393,0.4619949138,0.2916077988,0.9734388245,0.9542732716,0.4752313555,1,1,0.8885832187,0.1237964237,0.961836613,0.5020870602,0.2002162162,0.4464864865,0.0092972973,0.2713513514,0.0069189189,0.0657297297,0.2376216216,6001441100
0.9634171265,0.2062129573,0.5325975884,0.2246065808,0.9905988146,0.9513392857,0.4299107143,1,0.2056074766,0.9331514325,0.2401091405,0.9650418513,0.4534711965,0.1857908479,0.3528926756,0.0467225505,0.3490449361,0.0096193486,0.0559296413,0.2690669232,6001441200
0.9639927074,0.0979945305,0.6868732908,0.1791248861,0.9785779398,0.9961013645,0.6023391813,0.9915254237,0.1949152542,0.9603960396,0.5742574257,0.9954853273,0.5665914221,0.0596788852,0.1829748561,0.0651317782,0.6440472584,0.0118146016,0.0363526204,0.4710693729,6001441301
0.9467469322,0.1338272748,0.5559157212,0.2570039361,0.9724473258,0.9389256806,0.3730684327,1,0.2330827068,0.9052631579,0.2421052632,0.933226066,0.3925985519,0.1313794846,0.2674751558,0.0269496379,0.5228229746,0.0143169951,0.0370557521,0.4377631801,6001441302
0.8837077591,0.2178591656,0.4285444591,0.2373041344,0.960543704,0.8833570413,0.3207681366,0.5691056911,0.3902439024,0.6276391555,0.0249520154,0.9183514774,0.3405909798,0.0996040584,0.2056421678,0.0115070527,0.6076466221,0.0225191784,0.0530809206,0.4981440238,6001441401
0.9662714097,0.1338603426,0.6144927536,0.2179183136,0.982345191,0.9776609724,0.5703022339,0.95,0.46875,0.9144542773,0.2772861357,0.9764216366,0.5755894591,0.0922877751,0.1683003514,0.0240429073,0.6746809691,0.0083225448,0.0323654522,0.4766044017,6001441402
0.9588353414,0.1797188755,0.5859437751,0.1931726908,0.9759036145,0.9914320685,0.5042839657,0.9230769231,0.4166666667,0.931147541,0.3704918033,0.9898843931,0.5419075145,0.0809654751,0.1267949893,0.0238313474,0.6917201344,0.025664528,0.0510235258,0.4932783379,6001441501
0.9514418605,0.0958139535,0.7293023256,0.1263255814,0.9691162791,0.9866962306,0.7095343681,0.8513513514,0,0.8756756757,0.5513513514,0.9851485149,0.6757425743,0.0346936229,0.0877324348,0.0197179583,0.8257831025,0.0123549232,0.0197179583,0.5689504555,6001441503
0.9602110354,0.1714662563,0.6311277204,0.1576170587,0.980655089,0.9597315436,0.5089485459,1,0.5306122449,1,0.4315068493,0.9505494505,0.5151098901,0.0715789474,0.1619433198,0.0158704453,0.700242915,0.0118218623,0.0385425101,0.5091497976,6001441521
0.9187889078,0.1536502547,0.5079230334,0.2572156197,0.9725523486,0.9444444444,0.2063492063,1,0.0568181818,0.9031620553,0.2055335968,0.9588477366,0.2674897119,0.1224918785,0.133193197,0.066692146,0.6485763424,0.007643799,0.0214026371,0.4655073572,6001441522
0.962753575,0.0565347522,0.7475889591,0.1586298637,0.980046558,0.9257641921,0.5633187773,1,0.7058823529,1,0.3531914894,0.912371134,0.5721649485,0.0642824808,0.1172476234,0.0235400634,0.7530556813,0.0215029425,0.0203712087,0.5982344952,6001441523
0.9657079646,0.0730088496,0.7798672566,0.1128318584,0.9834070796,0.9585062241,0.7178423237,1,0.2604166667,0.8863636364,0.3863636364,0.9530516432,0.7323943662,0.0253855279,0.0790035587,0.0227758007,0.8552787663,0,0.0175563464,0.593594306,6001441524
0.8918096292,0.2506917543,0.3649695628,0.2761483121,0.9629219701,0.8992366412,0.2702290076,1,0.303030303,0.8226691042,0.0859232176,0.9125475285,0.3003802281,0.1682055399,0.2753914091,0.0903251706,0.3920112405,0.0513849859,0.022681654,0.3847852268,6001441601
0.8719081272,0.2075971731,0.417844523,0.2464664311,0.9429328622,0.9478643216,0.2663316583,1,0.5053763441,0.7031847134,0.0929936306,0.9746008708,0.3076923077,0.1771231357,0.2177985948,0.0177492913,0.5222482436,0.0527548379,0.0123258967,0.4887218045,6001441602
0.9191038139,0.2211390457,0.465024799,0.2329399692,0.9387720198,0.9640044994,0.3205849269,0.8376068376,0.4743589744,0.8659459459,0.0540540541,0.9568733154,0.3625336927,0.2030022282,0.2519057113,0.0413979125,0.4669872171,0.003049138,0.0336577929,0.4812947109,6001441700
0.9391255183,0.2438748587,0.4747455711,0.2205050886,0.968149265,0.9418770843,0.3596950929,0.7446808511,0.3333333333,0.8813559322,0.1084745763,0.9593621399,0.3698559671,0.1167970304,0.3446904415,0.0186928278,0.4991382739,0.0083521145,0.0123293119,0.4271510009,6001441800
0.9163319946,0.218206158,0.5281124498,0.1700133869,0.9605087015,0.7967377666,0.4717691343,0.96875,0.23046875,0.8254847645,0.203601108,0.8645833333,0.5017361111,0.2573548222,0.1634689179,0.0670248145,0.4151957022,0.0212330519,0.0757226912,0.4108467639,6001441921
0.9362820232,0.2250930589,0.6334574119,0.0777315524,0.9721918108,0.9465116279,0.5744186047,0.9565217391,0.6086956522,0.8564593301,0.1674641148,0.9479695431,0.5634517766,0.09328,0.14784,0.02864,0.67344,0.00496,0.05184,0.61136,6001441923
0.9220968329,0.1121223153,0.706042956,0.1039315617,0.9908991627,1,0.6378205128,1,0.2727272727,0.8153526971,0.255186722,1,0.6445035461,0.1181660206,0.1801898142,0.0292741612,0.6213073119,0.0061489106,0.0449137816,0.5026066034,6001441924
0.9887793268,0.0530431826,0.8000680041,0.1356681401,1,0.9471910112,0.7404494382,1,0.2951289398,1,0.1171662125,0.9423312883,0.7558282209,0.075298313,0.1474420518,0.0604855301,0.683582499,0.0163214923,0.0168701138,0.6387326841,6001441925
0.9121298949,0.1926138173,0.4988857052,0.2206303725,0.9621139764,0.8598949212,0.2854640981,1,0.5309734513,0.7991803279,0.1034836066,0.9660493827,0.4166666667,0.3294885745,0.0868335147,0.0383025027,0.4905331882,0.0126224157,0.0422198041,0.5055495103,6001441926
0.9326041975,0.1120307419,0.7011528229,0.1194206326,0.9896541531,0.9328244275,0.520610687,1,0.9193548387,0.9417475728,0.3398058252,0.9468438538,0.5398671096,0.0970614426,0.1364648264,0.0325022262,0.6562778272,0.0198130009,0.0578806768,0.6182101514,6001441927
0.9149277689,0.0493579454,0.6886035313,0.1769662921,0.9634831461,0.9533678756,0.4196891192,0.3333333333,0,0.786407767,0.0970873786,0.9813278008,0.4834024896,0.0789704592,0.1523837379,0.0008774495,0.7355952033,0.0099444282,0.0222287218,0.4858145657,6001442000
0.9358706986,0.0659541189,0.747653806,0.1222627737,0.9645464025,0.8929618768,0.495601173,1,0,1,0.1851851852,0.8864696734,0.5101088647,0.0098864885,0.1338337605,0.0142804833,0.8053826437,0.0128158184,0.0238008056,0.5787257415,6001442100
0.9662792913,0.1529815203,0.6648885502,0.1484092208,0.9897123262,0.9628008753,0.4077315828,0.8148148148,0.6790123457,0.9446366782,0.2422145329,0.9710982659,0.4186622626,0.0599491503,0.1924260672,0.0141843972,0.7034658103,0.0125786164,0.0173959588,0.5020741335,6001442200
0.9048002145,0.2443014213,0.4700992223,0.1903995709,0.9758648431,0.8382066277,0.3557504873,1,0.1532846715,0.7269890796,0.127925117,0.9147286822,0.4302325581,0.1837700146,0.1763100437,0.038937409,0.5458515284,0.0121906841,0.0429403202,0.5327510917,6001442301
0.9319233311,0.209297202,0.5225820665,0.2000440626,0.9559374312,0.8985507246,0.3169082126,0.7142857143,0.2521008403,0.9506493506,0.1948051948,0.8869752422,0.3143164693,0.1138862708,0.1721646246,0.0501099592,0.6010053409,0.0262331134,0.0366006912,0.5356581841,6001442302
0.8877233877,0.2294094794,0.3657731158,0.2925407925,0.945998446,0.9369306237,0.2852137351,0.8959537572,0.612716763,0.8228279387,0.0545144804,0.9764065336,0.3230490018,0.2471416007,0.2063910877,0.0408970976,0.4895924949,0.0020521841,0.013925535,0.4315450015,6001442400
